-0.1069055	51.9525188	400
-0.0954918	51.9544739	400
-0.0800316	51.9571121	400
-0.0632087	51.9599811	400
-0.0461257	51.9628171	400
-0.0298689	51.9631954	400
-0.0134055	51.962269	400
0.0036534	51.9613774	400
0.0201704	51.9604518	400
0.0363602	51.9595262	400
0.0527971	51.9585874	400
0.0665514	51.9536021	400
0.0806167	51.948484	400
0.0944461	51.9434182	400
0.1086884	51.9376046	400
0.4445809	50.8815875	400
0.436223	50.8795538	400
0.4215513	50.8777947	400
0.4051524	50.8796923	400
0.3900799	50.8825388	400
0.3759204	50.8853333	400
0.3635335	50.8877175	400
0.3514275	50.8910205	400
0.3373886	50.8950802	400
0.3208924	50.8970302	400
0.3055012	50.9013165	400
0.2921105	50.9066281	400
0.2798537	50.9141923	400
0.263877	50.9165446	400
0.247986	50.919297	400
0.2319945	50.9222655	400
0.2172815	50.9265685	400
0.203789	50.9310045	400
0.190243	50.9353899	400
0.1761085	50.938145	400
0.1628735	50.9400105	400
0.1481707	50.9418331	400
0.1342404	50.9426876	400
0.1231188	50.9428655	400
0.1100507	50.9430949	400
0.0950585	50.9483245	400
0.0815287	50.9521277	400
0.0653147	50.9568239	400
0.050937	50.9642624	400
0.039268	50.9714042	400
0.0279418	50.9783368	400
0.0142814	50.9830014	400
0.0070174	50.9848062	400
-0.0075554	50.9862391	400
-0.020163	50.9841591	400
-0.0312124	50.9823914	400
-0.0401046	50.9809404	400
-0.0534146	50.9773462	400
-0.067463	50.9755418	400
-0.0845147	50.9756829	400
-0.1003993	50.9763129	400
-0.1161266	50.9780243	400
-0.1326781	50.9774072	400
-0.1450341	50.9787708	400
-0.1617662	50.9814041	400
-0.173164	50.9805534	400
-0.187771	50.9775971	400
-0.2009601	50.9758271	400
-0.2162063	50.9757827	400
-0.2328716	50.9760044	400
-1.2810181	50.8405401	400
-1.2685645	50.8447021	400
-1.2524132	50.8475966	400
-1.2507321	50.8555454	400
-1.2521474	50.8634273	400
-1.2505244	50.8728564	400
-1.2449042	50.8765933	400
-1.2359278	50.8811807	400
-2.0398964	53.4886857	400
-2.0314013	53.4823628	400
-2.0242499	53.4751972	400
-2.0223828	53.4693096	400
